away_team,away_team_score,date,game_id,home_team,home_team_score,note,season,year
tex,1 F/11,"Fri, Sep 7",320907130,tb,3,,Regular Season,2012
tex,4,"Sat, Sep 8",320908130,tb,2 F/10,,Regular Season,2012
tex,0,"Sun, Sep 9",320909130,tb,6,,Regular Season,2012
tor,1,"Fri, Sep 21",320921130,tb,12,,Regular Season,2012
tor,5,"Sat, Sep 22",320922130,tb,11,,Regular Season,2012
tor,0,"Sun, Sep 23",320923130,tb,3,,Regular Season,2012
pit,3,"Sat, Feb 23",330223130,tb,2,,Preseason,2013
hou,2,"Tue, Feb 26",330226130,tb,7,,Preseason,2013
tb,8,"Wed, Feb 27",330227123,pit,2,,Preseason,2013
tb,4,"Fri, Mar 1",330301114,tor,5,,Preseason,2013
tb,4,"Thu, Mar 7",330307123,pit,2,,Preseason,2013
phi,2,"Fri, Mar 8",330308130,tb,3,,Preseason,2013
tb,15,"Sat, Mar 9",330309122,phi,7,,Preseason,2013
phi,1 F/10,"Fri, Mar 15",330315130,tb,3,,Preseason,2013
tor,3,"Thu, Mar 21",330321130,tb,1,,Preseason,2013
tb,4,"Fri, Mar 22",330322123,pit,6,,Preseason,2013
pit,2,"Mon, Mar 25",330325130,tb,6,,Preseason,2013
tb,1,"Tue, Mar 26",330326122,phi,10,,Preseason,2013
tor,6,"Wed, Mar 27",330327130,tb,1,,Preseason,2013
tb,4,"Thu, Mar 28",330328101,bal,4 F/10,,Preseason,2013
tb,4,"Mon, Apr 8",330408113,tex,5,,Regular Season,2013
tb,1,"Tue, Apr 9",330409113,tex,6,,Regular Season,2013
tb,2,"Wed, Apr 10",330410113,tex,0,,Regular Season,2013
oak,3,"Fri, Apr 19",330419130,tb,8,,Regular Season,2013
oak,0,"Sat, Apr 20",330420130,tb,1,,Regular Season,2013
oak,1,"Sun, Apr 21",330421130,tb,8,,Regular Season,2013
tb,7,"Fri, May 3",330503127,col,4 F/10,,Regular Season,2013
tb,3,"Sat, May 4",330504127,col,9,,Regular Season,2013
tb,8,"Sun, May 5",330505127,col,3,,Regular Season,2013
tor,8,"Mon, May 6",330506130,tb,7,,Regular Season,2013
tor,6,"Tue, May 7",330507130,tb,4,,Regular Season,2013
tor,4,"Wed, May 8",330508130,tb,10,,Regular Season,2013
tor,4 F/10,"Thu, May 9",330509130,tb,5,,Regular Season,2013
sd,3,"Fri, May 10",330510130,tb,6,,Regular Season,2013
sd,7,"Sat, May 11",330511130,tb,8,,Regular Season,2013
sd,2,"Sun, May 12",330512130,tb,4,,Regular Season,2013
tb,5,"Mon, May 20",330520114,tor,7,,Regular Season,2013
tb,4,"Tue, May 21",330521114,tor,3,,Regular Season,2013
tb,3 F/10,"Wed, May 22",330522114,tor,4,,Regular Season,2013
mia,6,"Mon, May 27",330527130,tb,10,,Regular Season,2013
mia,6,"Tue, May 28",330528130,tb,7,,Regular Season,2013
tb,3,"Wed, May 29",330529128,mia,1,,Regular Season,2013
tb,5,"Thu, May 30",330530128,mia,2,,Regular Season,2013
tor,1,"Mon, Jun 24",330624130,tb,4,,Regular Season,2013
tor,1,"Tue, Jun 25",330625130,tb,5,,Regular Season,2013
tor,3,"Wed, Jun 26",330626130,tb,0,,Regular Season,2013
tb,12,"Mon, Jul 1",330701118,hou,0,,Regular Season,2013
tb,8,"Tue, Jul 2",330702118,hou,0,,Regular Season,2013
tb,1,"Wed, Jul 3",330703118,hou,4,,Regular Season,2013
tb,7,"Thu, Jul 4",330704118,hou,5 F/11,,Regular Season,2013
hou,2,"Fri, Jul 12",330712130,tb,1,,Regular Season,2013
hou,3,"Sat, Jul 13",330713130,tb,4,,Regular Season,2013
hou,0,"Sun, Jul 14",330714130,tb,5,,Regular Season,2013
tb,8,"Fri, Jul 19",330719114,tor,5,,Regular Season,2013
tb,4,"Sat, Jul 20",330720114,tor,3,,Regular Season,2013
tb,4,"Sun, Jul 21",330721114,tor,3,,Regular Season,2013
ari,2,"Tue, Jul 30",330730130,tb,5,,Regular Season,2013
ari,7,"Wed, Jul 31",330731130,tb,0,,Regular Season,2013
sf,4,"Fri, Aug 2",330802130,tb,1,,Regular Season,2013
sf,1 F/10,"Sat, Aug 3",330803130,tb,2,,Regular Season,2013
sf,3,"Sun, Aug 4",330804130,tb,4,,Regular Season,2013
tb,1,"Tue, Aug 6",330806129,ari,6,,Regular Season,2013
tb,8,"Wed, Aug 7",330807129,ari,9,,Regular Season,2013
tb,6,"Fri, Aug 9",330809119,lad,7,,Regular Season,2013
tb,0,"Sat, Aug 10",330810119,lad,5,,Regular Season,2013
tb,2,"Sun, Aug 11",330811119,lad,8,,Regular Season,2013
sea,5,"Tue, Aug 13",330813130,tb,4,,Regular Season,2013
sea,4,"Wed, Aug 14",330814130,tb,5,,Regular Season,2013
sea,1,"Thu, Aug 15",330815130,tb,7,,Regular Season,2013
tor,4,"Fri, Aug 16",330816130,tb,5,,Regular Season,2013
tor,6,"Sat, Aug 17",330817130,tb,2,,Regular Season,2013
tor,1 F/10,"Sun, Aug 18",330818130,tb,2,,Regular Season,2013
laa,6,"Tue, Aug 27",330827130,tb,5,,Regular Season,2013
laa,1,"Wed, Aug 28",330828130,tb,4,,Regular Season,2013
laa,2,"Thu, Aug 29",330829130,tb,0,,Regular Season,2013
tb,3,"Fri, Aug 30",330830111,oak,4,,Regular Season,2013
tb,1,"Sat, Aug 31",330831111,oak,2,,Regular Season,2013
tb,1,"Sun, Sep 1",330901111,oak,5,,Regular Season,2013
tb,2,"Mon, Sep 2",330902103,laa,11,,Regular Season,2013
tb,7,"Tue, Sep 3",330903103,laa,1,,Regular Season,2013
tb,3,"Wed, Sep 4",330904103,laa,1,,Regular Season,2013
tb,2,"Thu, Sep 5",330905103,laa,6,,Regular Season,2013
tb,4,"Fri, Sep 6",330906112,sea,6,,Regular Season,2013
tb,2,"Sat, Sep 7",330907112,sea,6,,Regular Season,2013
tb,4,"Sun, Sep 8",330908112,sea,1,,Regular Season,2013
tex,2,"Mon, Sep 16",330916130,tb,6,,Regular Season,2013
tex,7,"Tue, Sep 17",330917130,tb,1,,Regular Season,2013
tex,3 F/12,"Wed, Sep 18",330918130,tb,4,,Regular Season,2013
tex,8,"Thu, Sep 19",330919130,tb,2,,Regular Season,2013
tb,3,"Fri, Sep 27",330927114,tor,6,,Regular Season,2013
tb,2,"Sat, Sep 28",330928114,tor,7,,Regular Season,2013
tb,7,"Sun, Sep 29",330929114,tor,6,,Regular Season,2013
tb,5,"Mon, Sep 30",330930113,tex,2,,Regular Season,2013
tb,2,"Sat, Mar 1",340301123,pit,2 F/10,,Preseason,2014
phi,1,"Mon, Mar 3",340303130,tb,6,,Preseason,2014
tb,6,"Fri, Mar 7",340307114,tor,3,,Preseason,2014
pit,10,"Sat, Mar 8",340308130,tb,5,,Preseason,2014
tb,3,"Sun, Mar 9",340309110,nyy,3 F/10,,Preseason,2014
tb,5,"Wed, Mar 12",340312114,tor,4,,Preseason,2014
pit,1,"Thu, Mar 13",340313130,tb,4,,Preseason,2014
tb,1,"Fri, Mar 14",340314115,atl,6,,Preseason,2014
tb,6,"Sat, Mar 15",340315123,pit,3,,Preseason,2014
tor,3,"Sat, Mar 15",340315130,tb,6,,Preseason,2014
tor,5,"Fri, Mar 21",340321130,tb,0,,Preseason,2014
bal,3 F/10,"Sat, Mar 22",340322130,tb,3,,Preseason,2014
@Montgomery,6,"Sat, Mar 29",340329349,tb,5 F/3,,Preseason,2014
tor,2,"Mon, Mar 31",340331130,tb,9,,Regular Season,2014
tor,4,"Tue, Apr 1",340401130,tb,2,,Regular Season,2014
tor,3,"Wed, Apr 2",340402130,tb,0,,Regular Season,2014
tor,2,"Thu, Apr 3",340403130,tb,7,,Regular Season,2014
tex,1,"Fri, Apr 4",340404130,tb,8,,Regular Season,2014
tex,4,"Sat, Apr 5",340405130,tb,5,,Regular Season,2014
tex,3,"Sun, Apr 6",340406130,tb,0,,Regular Season,2014
tb,2,"Fri, Apr 11",340411117,cin,1,,Regular Season,2014
tb,1,"Sat, Apr 12",340412117,cin,0,,Regular Season,2014
tb,4,"Sun, Apr 13",340413117,cin,12,,Regular Season,2014
tb,5,"Mon, May 12",340512112,sea,12,,Regular Season,2014
tb,2,"Tue, May 13",340513112,sea,1,,Regular Season,2014
tb,2,"Wed, May 14",340514112,sea,0,,Regular Season,2014
tb,5,"Thu, May 15",340515103,laa,6,,Regular Season,2014
tb,3,"Fri, May 16",340516103,laa,0,,Regular Season,2014
tb,0,"Sat, May 17",340517103,laa,6,,Regular Season,2014
tb,2,"Sun, May 18",340518103,laa,6,,Regular Season,2014
oak,3,"Tue, May 20",340520130,tb,0,,Regular Season,2014
oak,3,"Wed, May 21",340521130,tb,2,,Regular Season,2014
oak,2 F/11,"Thu, May 22",340522130,tb,5,,Regular Season,2014
tb,5,"Mon, May 26",340526114,tor,10,,Regular Season,2014
tb,6,"Tue, May 27",340527114,tor,9,,Regular Season,2014
tb,2,"Wed, May 28",340528114,tor,3,,Regular Season,2014
tb,1,"Mon, Jun 2",340602128,mia,3,,Regular Season,2014
tb,0,"Tue, Jun 3",340603128,mia,1,,Regular Season,2014
mia,5,"Wed, Jun 4",340604130,tb,4,,Regular Season,2014
mia,11,"Thu, Jun 5",340605130,tb,6,,Regular Season,2014
sea,0,"Fri, Jun 6",340606130,tb,4,,Regular Season,2014
sea,7,"Sat, Jun 7",340607130,tb,4,,Regular Season,2014
sea,5,"Sun, Jun 8",340608130,tb,0,,Regular Season,2014
sea,3,"Mon, Jun 9",340609130,tb,0,,Regular Season,2014
stl,1,"Tue, Jun 10",340610130,tb,0,,Regular Season,2014
stl,3,"Wed, Jun 11",340611130,tb,6,,Regular Season,2014
tb,6,"Fri, Jun 13",340613118,hou,1,,Regular Season,2014
tb,3,"Sat, Jun 14",340614118,hou,7,,Regular Season,2014
tb,4,"Sun, Jun 15",340615118,hou,3,,Regular Season,2014
hou,0,"Thu, Jun 19",340619130,tb,5,,Regular Season,2014
hou,3,"Fri, Jun 20",340620130,tb,1,,Regular Season,2014
hou,0,"Sat, Jun 21",340621130,tb,8,,Regular Season,2014
hou,2,"Sun, Jun 22",340622130,tb,5,,Regular Season,2014
pit,8,"Mon, Jun 23",340623130,tb,1,,Regular Season,2014
pit,6,"Tue, Jun 24",340624130,tb,5,,Regular Season,2014
pit,1,"Wed, Jun 25",340625130,tb,5,,Regular Season,2014
tor,8,"Fri, Jul 11",340711130,tb,5,,Regular Season,2014
tor,3,"Sat, Jul 12",340712130,tb,10,,Regular Season,2014
tor,0,"Sun, Jul 13",340713130,tb,3,,Regular Season,2014
tb,7,"Tue, Jul 22",340722124,stl,2,,Regular Season,2014
tb,3,"Wed, Jul 23",340723124,stl,0,,Regular Season,2014
mil,1,"Mon, Jul 28",340728130,tb,2,,Regular Season,2014
mil,1,"Tue, Jul 29",340729130,tb,5,,Regular Season,2014
mil,5,"Wed, Jul 30",340730130,tb,0,,Regular Season,2014
laa,5,"Fri, Aug 1",340801130,tb,3,,Regular Season,2014
laa,3,"Sat, Aug 2",340802130,tb,10,,Regular Season,2014
laa,7,"Sun, Aug 3",340803130,tb,5,,Regular Season,2014
tb,2 F/10,"Mon, Aug 4",340804111,oak,3,,Regular Season,2014
tb,0,"Tue, Aug 5",340805111,oak,3,,Regular Season,2014
tb,7,"Wed, Aug 6",340806111,oak,3,,Regular Season,2014
tb,4,"Fri, Aug 8",340808116,chc,3 F/10,,Regular Season,2014
tb,4,"Sat, Aug 9",340809116,chc,0,,Regular Season,2014
tb,2 F/12,"Sun, Aug 10",340810116,chc,3,,Regular Season,2014
tb,7,"Mon, Aug 11",340811113,tex,0,,Regular Season,2014
tb,2 F/14,"Tue, Aug 12",340812113,tex,3,,Regular Season,2014
tb,10,"Wed, Aug 13",340813113,tex,1,,Regular Season,2014
tb,6,"Thu, Aug 14",340814113,tex,3,,Regular Season,2014
tb,8,"Fri, Aug 22",340822114,tor,0,,Regular Season,2014
tb,4 F/10,"Sat, Aug 23",340823114,tor,5,,Regular Season,2014
tb,2,"Sun, Aug 24",340824114,tor,1 F/10,,Regular Season,2014
tor,8,"Tue, Sep 2",340902130,tb,2,,Regular Season,2014
tor,7,"Wed, Sep 3",340903130,tb,4,,Regular Season,2014
tor,1,"Thu, Sep 4",340904130,tb,0 F/10,,Regular Season,2014
tb,1,"Fri, Sep 12",340912114,tor,0,,Regular Season,2014
tb,3,"Sat, Sep 13",340913114,tor,6,,Regular Season,2014
tb,6,"Sun, Sep 14",340914114,tor,5 F/10,,Regular Season,2014
tb,1,"Sat, Mar 7",350307123,pit,1 F/10,,Preseason,2015
phi,5,"Sun, Mar 8",350308130,tb,4,,Preseason,2015
pit,4,"Tue, Mar 10",350310130,tb,3,,Preseason,2015
tor,3,"Thu, Mar 12",350312130,tb,10,,Preseason,2015
tb,1,"Fri, Mar 13",350313122,phi,2,,Preseason,2015
nym,4,"Sun, Mar 15",350315130,tb,8,,Preseason,2015
tb,5,"Tue, Mar 17",350317122,phi,3,,Preseason,2015
tb,9,"Wed, Mar 18",350318114,tor,3,,Preseason,2015
tor,11,"Fri, Mar 20",350320130,tb,5,,Preseason,2015
tb,0,"Sun, Mar 22",350322114,tor,3,,Preseason,2015
pit,7,"Mon, Mar 23",350323130,tb,6,,Preseason,2015
bal,6 F/10,"Mon, Mar 30",350330130,tb,6,,Preseason,2015
tb,10,"Thu, Apr 2",350402122,phi,1,,Preseason,2015
tb,9 F/10,"Fri, Apr 10",350410128,mia,10,,Regular Season,2015
tb,2,"Sat, Apr 11",350411128,mia,0,,Regular Season,2015
tb,8,"Sun, Apr 12",350412128,mia,5,,Regular Season,2015
tb,2,"Mon, Apr 13",350413114,tor,1,,Regular Season,2015
tb,3,"Tue, Apr 14",350414114,tor,2,,Regular Season,2015
tb,7,"Wed, Apr 15",350415114,tor,12,,Regular Season,2015
tb,4,"Thu, Apr 16",350416114,tor,2,,Regular Season,2015
tor,3,"Fri, Apr 24",350424130,tb,12,,Regular Season,2015
tor,2,"Sat, Apr 25",350425130,tb,4,,Regular Season,2015
tor,1,"Sun, Apr 26",350426130,tb,5,,Regular Season,2015
tex,5,"Thu, May 7",350507130,tb,4,,Regular Season,2015
tex,2,"Fri, May 8",350508130,tb,8,,Regular Season,2015
tex,2,"Sat, May 9",350509130,tb,7,,Regular Season,2015
tex,2,"Sun, May 10",350510130,tb,1,,Regular Season,2015
sf,3,"Sun, Aug 8",300808115,atl,6,,Regular Season,2010
lad,0,"Fri, Aug 13",300813115,atl,1,,Regular Season,2010
oak,0,"Thu, May 21",350521130,tb,3,,Regular Season,2015
oak,2,"Fri, May 22",350522130,tb,5,,Regular Season,2015
oak,5,"Sat, May 23",350523130,tb,0,,Regular Season,2015
oak,7,"Sun, May 24",350524130,tb,2,,Regular Season,2015
sea,4,"Mon, May 25",350525130,tb,1,,Regular Season,2015
sea,7,"Tue, May 26",350526130,tb,6 F/10,,Regular Season,2015
sea,3,"Wed, May 27",350527130,tb,0,,Regular Season,2015
tb,3,"Mon, Jun 1",350601103,laa,7,,Regular Season,2015
tb,6,"Tue, Jun 2",350602103,laa,1,,Regular Season,2015
tb,6,"Wed, Jun 3",350603103,laa,5 F/10,,Regular Season,2015
tb,2,"Thu, Jun 4",350604112,sea,1,,Regular Season,2015
tb,1,"Fri, Jun 5",350605112,sea,0,,Regular Season,2015
tb,1,"Sat, Jun 6",350606112,sea,2,,Regular Season,2015
tb,3,"Sun, Jun 7",350607112,sea,1,,Regular Season,2015
laa,8,"Tue, Jun 9",350609130,tb,2,,Regular Season,2015
laa,2,"Wed, Jun 10",350610130,tb,4,,Regular Season,2015
laa,6,"Thu, Jun 11",350611130,tb,2,,Regular Season,2015
wsh,1,"Mon, Jun 15",350615130,tb,6,,Regular Season,2015
wsh,16,"Tue, Jun 16",350616130,tb,4,,Regular Season,2015
tb,5,"Wed, Jun 17",350617120,wsh,0,,Regular Season,2015
tb,5,"Thu, Jun 18",350618120,wsh,3,,Regular Season,2015
tor,8,"Mon, Jun 22",350622130,tb,5,,Regular Season,2015
tor,3,"Tue, Jun 23",350623130,tb,4,,Regular Season,2015
tor,1,"Wed, Jun 24",350624130,tb,0 F/12,,Regular Season,2015
hou,1,"Fri, Jul 10",350710130,tb,3,,Regular Season,2015
hou,0,"Sat, Jul 11",350711130,tb,3,,Regular Season,2015
hou,3,"Sun, Jul 12",350712130,tb,4,,Regular Season,2015
tb,2,"Fri, Jul 17",350717114,tor,6,,Regular Season,2015
tb,3,"Sat, Jul 18",350718114,tor,2,,Regular Season,2015
tb,0,"Sun, Jul 19",350719114,tor,4,,Regular Season,2015
tb,3,"Mon, Jul 20",350720122,phi,5,,Regular Season,2015
tb,1,"Tue, Jul 21",350721122,phi,0,,Regular Season,2015
tb,4 F/10,"Wed, Jul 22",350722122,phi,5,,Regular Season,2015
nym,4,"Fri, Aug 7",350807130,tb,3,,Regular Season,2015
nym,4,"Sat, Aug 8",350808130,tb,5,,Regular Season,2015
nym,3,"Sun, Aug 9",350809130,tb,4,,Regular Season,2015
atl,0,"Tue, Aug 11",350811130,tb,2,,Regular Season,2015
atl,6,"Wed, Aug 12",350812130,tb,9,,Regular Season,2015
tb,3,"Fri, Aug 14",350814113,tex,5,,Regular Season,2015
tb,4,"Sat, Aug 15",350815113,tex,12,,Regular Season,2015
tb,3,"Sun, Aug 16",350816113,tex,5,,Regular Season,2015
tb,9,"Mon, Aug 17",350817118,hou,2,,Regular Season,2015
tb,2 F/10,"Tue, Aug 18",350818118,hou,3,,Regular Season,2015
tb,2 F/13,"Wed, Aug 19",350819118,hou,3,,Regular Season,2015
tb,1,"Thu, Aug 20",350820118,hou,0,,Regular Season,2015
tb,2,"Fri, Aug 21",350821111,oak,1,,Regular Season,2015
tb,5,"Sat, Aug 22",350822111,oak,4,,Regular Season,2015
tb,2,"Sun, Aug 23",350823111,oak,8,,Regular Season,2015
tb,3,"Fri, Sep 25",350925114,tor,5,,Regular Season,2015
tb,8,"Sat, Sep 26",350926114,tor,10,,Regular Season,2015
tb,4,"Sun, Sep 27",350927114,tor,5,,Regular Season,2015
mia,2,"Tue, Sep 29",350929130,tb,4,,Regular Season,2015
mia,4,"Wed, Sep 30",350930130,tb,6,,Regular Season,2015
mia,1,"Thu, Oct 1",351001130,tb,4,,Regular Season,2015
tor,8,"Fri, Oct 2",351002130,tb,4,,Regular Season,2015
tor,3,"Sat, Oct 3",351003130,tb,4,,Regular Season,2015
tor,3,"Sun, Oct 4",351004130,tb,12,,Regular Season,2015
wsh,6,"Wed, Mar 2",360302130,tb,2,,Preseason,2016
tor,5,"Wed, Mar 9",360309130,tb,1,,Preseason,2016
pit,1,"Thu, Mar 10",360310130,tb,5,,Preseason,2016
tb,3,"Fri, Mar 11",360311123,pit,4,,Preseason,2016
tb,1,"Sun, Mar 13",360313114,tor,6,,Preseason,2016
tb,0,"Mon, Mar 14",360314115,atl,5,,Preseason,2016
phi,5,"Tue, Mar 15",360315130,tb,2,,Preseason,2016
tb,6,"Thu, Mar 17",360317122,phi,1,,Preseason,2016
@Cuba,1,"Tue, Mar 22",360322339,tb,4,,Preseason,2016
tb,3,"Sat, Mar 26",360326123,pit,1,,Preseason,2016
tor,7,"Sun, Mar 27",360327130,tb,3,,Preseason,2016
pit,13,"Thu, Mar 31",360331130,tb,8,,Preseason,2016
tb,2,"Fri, Apr 1",360401115,atl,2,,Preseason,2016
tor,5,"Sun, Apr 3",360403130,tb,3,,Regular Season,2016
tor,5,"Mon, Apr 4",360404130,tb,3,,Regular Season,2016
tor,2,"Tue, Apr 5",360405130,tb,3,,Regular Season,2016
tor,3,"Wed, Apr 6",360406130,tb,5,,Regular Season,2016
tor,6,"Fri, Apr 29",360429130,tb,1,,Regular Season,2016
tor,3,"Sat, Apr 30",360430130,tb,4,,Regular Season,2016
tor,5,"Sun, May 1",360501130,tb,1,,Regular Season,2016
lad,10,"Tue, May 3",360503130,tb,5,,Regular Season,2016
lad,5,"Wed, May 4",360504130,tb,8,,Regular Season,2016
tb,5,"Fri, May 6",360506103,laa,2,,Regular Season,2016
tb,4,"Sat, May 7",360507103,laa,2,,Regular Season,2016
tb,3,"Sun, May 8",360508103,laa,1,,Regular Season,2016
tb,2,"Mon, May 9",360509112,sea,5,,Regular Season,2016
tb,4,"Tue, May 10",360510112,sea,6,,Regular Season,2016
tb,5 F/11,"Wed, May 11",360511112,sea,6,,Regular Season,2016
oak,6,"Fri, May 13",360513130,tb,3,,Regular Season,2016
oak,0,"Sat, May 14",360514130,tb,6,,Regular Season,2016
oak,7,"Sun, May 15",360515130,tb,6,,Regular Season,2016
tb,13,"Mon, May 16",360516114,tor,2,,Regular Season,2016
tb,12,"Tue, May 17",360517114,tor,2,,Regular Season,2016
tb,6,"Wed, May 18",360518114,tor,3,,Regular Season,2016
tb,6,"Mon, May 23",360523128,mia,7,,Regular Season,2016
tb,4,"Tue, May 24",360524128,mia,3,,Regular Season,2016
mia,4,"Wed, May 25",360525130,tb,3,,Regular Season,2016
mia,9,"Thu, May 26",360526130,tb,1,,Regular Season,2016
tb,6,"Mon, Jun 6",360606129,ari,4,,Regular Season,2016
tb,0,"Tue, Jun 7",360607129,ari,5,,Regular Season,2016
tb,6,"Wed, Jun 8",360608129,ari,3,,Regular Season,2016
hou,3,"Fri, Jun 10",360610130,tb,4,,Regular Season,2016
hou,4,"Sat, Jun 11",360611130,tb,3,,Regular Season,2016
hou,0,"Sun, Jun 12",360612130,tb,5,,Regular Season,2016
sea,7,"Tue, Jun 14",360614130,tb,8,,Regular Season,2016
sea,2 F/13,"Wed, Jun 15",360615130,tb,3,,Regular Season,2016
sea,6,"Thu, Jun 16",360616130,tb,4,,Regular Season,2016
sf,5,"Fri, Jun 17",360617130,tb,1,,Regular Season,2016
sf,6,"Sat, Jun 18",360618130,tb,4,,Regular Season,2016
sf,5,"Sun, Jun 19",360619130,tb,1,,Regular Season,2016
laa,2,"Mon, Jul 4",360704130,tb,4,,Regular Season,2016
laa,13,"Tue, Jul 5",360705130,tb,5,,Regular Season,2016
laa,7,"Wed, Jul 6",360706130,tb,2,,Regular Season,2016
laa,5,"Thu, Jul 7",360707130,tb,1,,Regular Season,2016
tb,4,"Mon, Jul 18",360718127,col,7,,Regular Season,2016
tb,10,"Tue, Jul 19",360719127,col,1,,Regular Season,2016
tb,11,"Wed, Jul 20",360720127,col,3,,Regular Season,2016
tb,7,"Thu, Jul 21",360721111,oak,3,,Regular Season,2016
tb,0 F/13,"Fri, Jul 22",360722111,oak,1,,Regular Season,2016
tb,3,"Sat, Jul 23",360723111,oak,4,,Regular Season,2016
tb,2,"Sun, Jul 24",360724111,oak,3,,Regular Season,2016
tb,2,"Tue, Jul 26",360726119,lad,3,,Regular Season,2016
tb,3,"Wed, Jul 27",360727119,lad,1,,Regular Season,2016
tb,5,"Mon, Aug 8",360808114,tor,7,,Regular Season,2016
tb,9,"Tue, Aug 9",360809114,tor,2,,Regular Season,2016
tb,0,"Wed, Aug 10",360810114,tor,7,,Regular Season,2016
sd,2,"Mon, Aug 15",360815130,tb,8,,Regular Season,2016
sd,1,"Tue, Aug 16",360816130,tb,15,,Regular Season,2016
sd,0,"Wed, Aug 17",360817130,tb,2,,Regular Season,2016
tex,6,"Fri, Aug 19",360819130,tb,2,,Regular Season,2016
tex,2,"Sat, Aug 20",360820130,tb,8,,Regular Season,2016
tex,4,"Sun, Aug 21",360821130,tb,8,,Regular Season,2016
tb,4,"Fri, Aug 26",360826118,hou,5,,Regular Season,2016
tb,2,"Sat, Aug 27",360827118,hou,6,,Regular Season,2016
tb,10,"Sun, Aug 28",360828118,hou,4,,Regular Season,2016
tor,3,"Fri, Sep 2",360902130,tb,8,,Regular Season,2016
tor,5,"Sat, Sep 3",360903130,tb,7,,Regular Season,2016
tor,5,"Sun, Sep 4",360904130,tb,3,,Regular Season,2016
tb,2,"Mon, Sep 12",360912114,tor,3,,Regular Season,2016
tb,6,"Tue, Sep 13",360913114,tor,2,,Regular Season,2016
tb,8,"Wed, Sep 14",360914114,tor,1,,Regular Season,2016
tb,1,"Fri, Sep 30",360930113,tex,3,,Regular Season,2016
tb,4,"Sat, Oct 1",361001113,tex,1,,Regular Season,2016
tb,6,"Sun, Oct 2",361002113,tex,4 F/10,,Regular Season,2016
pit,7,"Sat, Feb 25",370225130,tb,2,,Preseason,2017
tb,7,"Mon, Feb 27",370227122,phi,2,,Preseason,2017
phi,5,"Wed, Mar 1",370301130,tb,5,,Preseason,2017
tb,5,"Sun, Mar 5",370305114,tor,3,,Preseason,2017
vsColombia,9,"Wed, Mar 8",370308130,tb,7,,Preseason,2017
pit,10,"Thu, Mar 9",370309130,tb,8,,Preseason,2017
tb,1,"Fri, Mar 10",370310123,pit,4,,Preseason,2017
tor,2,"Sun, Mar 12",370312130,tb,8,,Preseason,2017
tb,3,"Sat, Mar 18",370318114,tor,2,,Preseason,2017
phi,0,"Sun, Mar 19",370319130,tb,8,,Preseason,2017
pit,5,"Mon, Mar 20",370320130,tb,4,,Preseason,2017
tb,4,"Tue, Mar 21",370321123,pit,5,,Preseason,2017
tb,0,"Fri, Mar 24",370324123,pit,4,,Preseason,2017
tb,7,"Fri, Mar 31",370331122,phi,7,,Preseason,2017
tor,5,"Thu, Apr 6",370406130,tb,2,,Regular Season,2017
tor,8,"Fri, Apr 7",370407130,tb,10,,Regular Season,2017
tor,2 F/11,"Sat, Apr 8",370408130,tb,3,,Regular Season,2017
tor,2,"Sun, Apr 9",370409130,tb,7,,Regular Season,2017
hou,6,"Fri, Apr 21",370421130,tb,3,,Regular Season,2017
hou,3,"Sat, Apr 22",370422130,tb,6,,Regular Season,2017
hou,6,"Sun, Apr 23",370423130,tb,4 F/10,,Regular Season,2017
tb,7,"Fri, Apr 28",370428114,tor,4,,Regular Season,2017
tb,1,"Sat, Apr 29",370429114,tor,4,,Regular Season,2017
tb,1,"Sun, Apr 30",370430114,tor,3,,Regular Season,2017
tb,4,"Mon, May 1",370501128,mia,2,,Regular Season,2017
tb,3,"Tue, May 2",370502128,mia,1,,Regular Season,2017
mia,10,"Wed, May 3",370503130,tb,6,,Regular Season,2017
mia,1,"Thu, May 4",370504130,tb,5,,Regular Season,2017
tor,8,"Fri, May 5",370505130,tb,4,,Regular Season,2017
tor,1,"Sat, May 6",370506130,tb,6,,Regular Season,2017
tor,2,"Sun, May 7",370507130,tb,1,,Regular Season,2017
laa,3,"Mon, May 22",370522130,tb,2,,Regular Season,2017
laa,4,"Tue, May 23",370523130,tb,0,,Regular Season,2017
laa,2,"Wed, May 24",370524130,tb,5,,Regular Season,2017
laa,0,"Thu, May 25",370525130,tb,4,,Regular Season,2017
tb,10,"Mon, May 29",370529113,tex,8,,Regular Season,2017
tb,5,"Tue, May 30",370530113,tex,9,,Regular Season,2017
tb,7,"Wed, May 31",370531113,tex,5 F/10,,Regular Season,2017
tb,4,"Fri, Jun 2",370602112,sea,12,,Regular Season,2017
tb,2,"Sat, Jun 3",370603112,sea,9,,Regular Season,2017
tb,1,"Sun, Jun 4",370604112,sea,7,,Regular Season,2017
oak,4,"Fri, Jun 9",370609130,tb,13,,Regular Season,2017
oak,5 F/10,"Sat, Jun 10",370610230,tb,6,,Regular Season,2017
oak,7,"Sat, Jun 10",370610330,tb,2,,Regular Season,2017
oak,4,"Sun, Jun 11",370611130,tb,5,,Regular Season,2017
tb,8,"Tue, Jun 13",370613114,tor,1,,Regular Season,2017
tb,6,"Wed, Jun 14",370614114,tor,7,,Regular Season,2017
cin,7,"Mon, Jun 19",370619130,tb,3,,Regular Season,2017
cin,5,"Tue, Jun 20",370620130,tb,6,,Regular Season,2017
cin,3,"Wed, Jun 21",370621130,tb,8,,Regular Season,2017
tb,4,"Tue, Jun 27",370627123,pit,2 F/10,,Regular Season,2017
